STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,15-12-1989,,,0,",,a",,,,,,,88,",,a",83,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,16-12-1989,,,0.16,",,a",,,,,,,94,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,17-12-1989,,,0,",,a",,,,,,,92,",,a",83,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,18-12-1989,,,0,",,a",,,,,,,92,",,a",83,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,19-12-1989,,,0,",,a",,,,,,,92,",,a",82,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,20-12-1989,,,0,",,a",,,,,,,92,",,a",83,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,21-12-1989,,,0,",,a",,,,,,,93,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,22-12-1989,,,1.16,",,a",,,,,,,90,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,23-12-1989,,,0.03,",,a",,,,,,,92,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,24-12-1989,,,0.72,",,a",,,,,,,91,",,a",80,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,25-12-1989,,,0,",,a",,,,,,,91,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,26-12-1989,,,0,",,a",,,,,,,91,",,a",80,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,27-12-1989,,,0.5,",,a",,,,,,,91,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,28-12-1989,,,0.36,",,a",,,,,,,92,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,29-12-1989,,,0,",,a",,,,,,,93,",,a",82,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,30-12-1989,,,0.68,",,a",,,,,,,91,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,31-12-1989,,,0.32,",,a",,,,,,,92,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,01-01-1990,,,0,",,a",,,,,,,92,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,02-01-1990,,,0.79,",,a",,,,,,,94,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,03-01-1990,,,0.02,",,a",,,,,,,92,",,a",80,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,04-01-1990,,,0,",,a",,,,,,,91,",,a",82,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,05-01-1990,,,0,",,a",,,,,,,91,",,a",82,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,06-01-1990,,,0,",,a",,,,,,,92,",,a",83,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,07-01-1990,,,0,",,a",,,,,,,92,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,08-01-1990,,,0,",,a",,,,,,,91,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,09-01-1990,,,1.01,",,a",,,,,,,87,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,10-01-1990,,,0.1,",,a",,,,,,,85,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,11-01-1990,,,0.47,",,a",,,,,,,83,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,12-01-1990,,,0.75,",,a",,,,,,,84,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,13-01-1990,,,0.83,",,a",,,,,,,85,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,14-01-1990,,,0.63,",,a",,,,,,,87,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,15-01-1990,,,1.31,",,a",,,,,,,88,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,16-01-1990,,,0,",,a",,,,,,,90,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,17-01-1990,,,0,",,a",,,,,,,92,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,18-01-1990,,,0,",,a",,,,,,,87,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,19-01-1990,,,0.26,",,a",,,,,,,91,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,20-01-1990,,,0.36,",,a",,,,,,,86,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,21-01-1990,,,0.4,",,a",,,,,,,89,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,22-01-1990,,,0.09,",,a",,,,,,,90,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,23-01-1990,,,1.4,",,a",,,,,,,91,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,24-01-1990,,,1.74,",,a",,,,,,,89,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,25-01-1990,,,0.61,",,a",,,,,,,90,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,26-01-1990,,,0.01,",,a",,,,,,,90,",,a",80,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,27-01-1990,,,0.58,",,a",,,,,,,92,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,28-01-1990,,,0,",,a",,,,,,,94,",,a",83,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,29-01-1990,,,0.39,",,a",,,,,,,93,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,30-01-1990,,,0.16,",,a",,,,,,,91,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,31-01-1990,,,0.09,",,a",,,,,,,89,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,01-02-1990,,,0.17,",,a",,,,,,,88,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,02-02-1990,,,0.6,",,a",,,,,,,88,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,03-02-1990,,,2.09,",,a",,,,,,,90,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,04-02-1990,,,0,",,a",,,,,,,95,",,a",80,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,05-02-1990,,,0.12,",,a",,,,,,,92,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,06-02-1990,,,0.1,",,a",,,,,,,90,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,07-02-1990,,,0,",,a",,,,,,,91,",,a",80,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,08-02-1990,,,0.07,",,a",,,,,,,92,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,09-02-1990,,,0.39,",,a",,,,,,,91,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,10-02-1990,,,0,",,a",,,,,,,91,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,11-02-1990,,,0,",,a",,,,,,,92,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,12-02-1990,,,0,",,a",,,,,,,94,",,a",82,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,13-02-1990,,,0,",,a",,,,,,,92,",,a",82,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,14-02-1990,,,0.09,",,a",,,,,,,92,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,15-02-1990,,,0.11,",,a",,,,,,,91,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,16-02-1990,,,0,",,a",,,,,,,91,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,17-02-1990,,,0,",,a",,,,,,,90,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,18-02-1990,,,0.16,",,a",,,,,,,93,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,19-02-1990,,,0,",,a",,,,,,,93,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,20-02-1990,,,1.09,",,a",,,,,,,91,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,21-02-1990,,,0.35,",,a",,,,,,,92,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,22-02-1990,,,0,",,a",,,,,,,89,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,23-02-1990,,,0.26,",,a",,,,,,,86,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,24-02-1990,,,0.01,",,a",,,,,,,90,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,25-02-1990,,,0,",,a",,,,,,,90,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,26-02-1990,,,0.05,",,a",,,,,,,91,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,27-02-1990,,,0.36,",,a",,,,,,,91,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,28-02-1990,,,0,",,a",,,,,,,91,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,01-03-1990,,,0,",,a",,,,,,,92,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,02-03-1990,,,0.13,",,a",,,,,,,93,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,03-03-1990,,,0.69,",,a",,,,,,,92,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,04-03-1990,,,1.52,",,a",,,,,,,89,",,a",68,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,05-03-1990,,,1.05,",,a",,,,,,,89,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,06-03-1990,,,1.09,",,a",,,,,,,87,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,07-03-1990,,,0.15,",,a",,,,,,,88,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,08-03-1990,,,0.2,",,a",,,,,,,86,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,09-03-1990,,,1.03,",,a",,,,,,,90,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,10-03-1990,,,0.17,",,a",,,,,,,86,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,11-03-1990,,,1.8,",,a",,,,,,,84,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,12-03-1990,,,0.27,",,a",,,,,,,88,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,13-03-1990,,,0,",,a",,,,,,,89,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,14-03-1990,,,0,",,a",,,,,,,90,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,15-03-1990,,,0.06,",,a",,,,,,,89,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,16-03-1990,,,0,",,a",,,,,,,91,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,17-03-1990,,,0,",,a",,,,,,,92,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,18-03-1990,,,0,",,a",,,,,,,92,",,a",82,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,19-03-1990,,,0.16,",,a",,,,,,,92,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,20-03-1990,,,0,",,a",,,,,,,91,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,21-03-1990,,,0,",,a",,,,,,,91,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,22-03-1990,,,0,",,a",,,,,,,91,",,a",82,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,23-03-1990,,,0,",,a",,,,,,,90,",,a",82,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,24-03-1990,,,0,",,a",,,,,,,90,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,25-03-1990,,,0,",,a",,,,,,,91,",,a",82,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,26-03-1990,,,0,",,a",,,,,,,92,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,27-03-1990,,,0,",,a",,,,,,,92,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,28-03-1990,,,0.13,",,a",,,,,,,92,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,29-03-1990,,,0.06,",,a",,,,,,,91,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,30-03-1990,,,0.02,",,a",,,,,,,92,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,31-03-1990,,,0.12,",,a",,,,,,,91,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,01-04-1990,,,0,",,a",,,,,,,92,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,02-04-1990,,,0.08,",,a",,,,,,,92,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,03-04-1990,,,0,",,a",,,,,,,90,",,a",82,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,04-04-1990,,,0,",,a",,,,,,,93,",,a",81,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,05-04-1990,,,0,",,a",,,,,,,90,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,06-04-1990,,,0.06,",,a",,,,,,,89,",,a",80,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,07-04-1990,,,0.2,",,a",,,,,,,94,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,08-04-1990,,,0.09,",,a",,,,,,,95,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,09-04-1990,,,0.32,",,a",,,,,,,90,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,10-04-1990,,,0.01,",,a",,,,,,,90,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,11-04-1990,,,1.3,",,a",,,,,,,94,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,12-04-1990,,,0.47,",,a",,,,,,,91,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,13-04-1990,,,0.98,",,a",,,,,,,93,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,14-04-1990,,,0,",,a",,,,,,,92,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,15-04-1990,,,0.28,",,a",,,,,,,93,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,16-04-1990,,,1.15,",,a",,,,,,,82,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,17-04-1990,,,1.01,",,a",,,,,,,90,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,18-04-1990,,,0,",,a",,,,,,,89,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,19-04-1990,,,0,",,a",,,,,,,90,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,20-04-1990,,,0,",,a",,,,,,,89,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,21-04-1990,,,0,",,a",,,,,,,92,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,22-04-1990,,,0,",,a",,,,,,,93,",,a",80,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,23-04-1990,,,0,",,a",,,,,,,92,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,24-04-1990,,,0,",,a",,,,,,,89,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,25-04-1990,,,0,",,a",,,,,,,90,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,26-04-1990,,,0,",,a",,,,,,,91,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,27-04-1990,,,0,",,a",,,,,,,91,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,28-04-1990,,,0,",,a",,,,,,,90,",,a",67,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,29-04-1990,,,0,",,a",,,,,,,90,",,a",67,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,30-04-1990,,,0,",,a",,,,,,,90,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,01-05-1990,,,0,",,a",,,,,,,92,",,a",72,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,02-05-1990,,,0,",,a",,,,,,,92,",,a",72,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,03-05-1990,,,0,",,a",,,,,,,94,",,a",70,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,04-05-1990,,,0,",,a",,,,,,,94,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,05-05-1990,,,0,",,a",,,,,,,92,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,06-05-1990,,,0.61,",,a",,,,,,,88,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,07-05-1990,,,0.02,",,a",,,,,,,89,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,08-05-1990,,,1.34,",,a",,,,,,,89,",,a",72,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,09-05-1990,,,0,",,a",,,,,,,90,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,10-05-1990,,,0,",,a",,,,,,,90,",,a",72,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,11-05-1990,,,0,",,a",,,,,,,92,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,12-05-1990,,,0,",,a",,,,,,,91,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,13-05-1990,,,0,",,a",,,,,,,91,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,14-05-1990,,,0,",,a",,,,,,,92,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,15-05-1990,,,0,",,a",,,,,,,92,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,16-05-1990,,,0,",,a",,,,,,,90,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,17-05-1990,,,0,",,a",,,,,,,92,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,18-05-1990,,,0,",,a",,,,,,,90,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,19-05-1990,,,0,",,a",,,,,,,90,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,20-05-1990,,,0.02,",,a",,,,,,,91,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,21-05-1990,,,0.2,",,a",,,,,,,89,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,22-05-1990,,,0.17,",,a",,,,,,,89,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,23-05-1990,,,0,",,a",,,,,,,84,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,24-05-1990,,,0,",,a",,,,,,,85,",,a",70,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,25-05-1990,,,0,",,a",,,,,,,80,",,a",67,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,26-05-1990,,,0,",,a",,,,,,,80,",,a",62,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,27-05-1990,,,0,",,a",,,,,,,80,",,a",57,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,28-05-1990,,,0,",,a",,,,,,,83,",,a",60,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,29-05-1990,,,0,",,a",,,,,,,86,",,a",67,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,30-05-1990,,,0,",,a",,,,,,,89,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,31-05-1990,,,0,",,a",,,,,,,91,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,01-06-1990,,,0,",,a",,,,,,,90,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,02-06-1990,,,0,",,a",,,,,,,90,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,03-06-1990,,,0,",,a",,,,,,,87,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,04-06-1990,,,0,",,a",,,,,,,85,",,a",72,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,05-06-1990,,,0,",,a",,,,,,,86,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,06-06-1990,,,0,",,a",,,,,,,84,",,a",66,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,07-06-1990,,,0,",,a",,,,,,,85,",,a",65,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,08-06-1990,,,0,",,a",,,,,,,85,",,a",64,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,09-06-1990,,,0,",,a",,,,,,,85,",,a",65,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,10-06-1990,,,0,",,a",,,,,,,86,",,a",66,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,11-06-1990,,,0,",,a",,,,,,,85,",,a",67,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,12-06-1990,,,0,",,a",,,,,,,87,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,13-06-1990,,,0,",,a",,,,,,,89,",,a",72,",,a",,,,
